pdf_stem,pdf_path,collection,year,month,model_tier,decade,failure_domain,failure_stage,failure_error_type,failure_detail,grid_status,grid_error_type,grid_confidence,location_status,location_error_type,location_section,location_township,location_range,county_status,county_error_type,county_name,dot_status,dot_error_type,dot_confidence,latlong_status,latlong_error_type,resolution_source,flags
11105375_CULP & LEVINE 1_1054650,s3://osu-well-records-225989338968/pdfs/ExportedFolderContents_1/1923/05 - May/11105375_CULP & LEVINE 1_1054650.pdf,1,1923,05 - May,early,1920s,location,location,not_found,"PLSS not found: missing section, township, range",done,,100,failed,not_found,,,,failed,keyword_not_found,,failed,exception,,skipped,,,
11106920_LOOMA 6_1054713,s3://osu-well-records-225989338968/pdfs/ExportedFolderContents_1/1923/05 - May/11106920_LOOMA 6_1054713.pdf,1,1923,05 - May,early,1920s,location,location,not_found,"PLSS not found: missing section, township, range",done,,99,failed,not_found,,,,failed,keyword_not_found,,done,,97,skipped,,,
11106992_W F MYERS 3_1054652,s3://osu-well-records-225989338968/pdfs/ExportedFolderContents_1/1923/05 - May/11106992_W F MYERS 3_1054652.pdf,1,1923,05 - May,early,1920s,location,location,not_found,"PLSS not found: missing section, township, range",done,,100,failed,not_found,,,,failed,keyword_not_found,,failed,exception,,skipped,,,
11107346_Frank A 3_1054546,s3://osu-well-records-225989338968/pdfs/ExportedFolderContents_1/1923/05 - May/11107346_Frank A 3_1054546.pdf,1,1923,05 - May,early,1920s,location,location,not_found,"PLSS not found: missing section, township, range",done,,100,failed,not_found,,,,failed,exception,,done,,98,skipped,,,
11107371_ROONEY 1_1054584,s3://osu-well-records-225989338968/pdfs/ExportedFolderContents_1/1923/05 - May/11107371_ROONEY 1_1054584.pdf,1,1923,05 - May,early,1920s,location,location,not_found,"PLSS not found: missing section, township, range",done,,100,failed,not_found,,,,failed,exception,,failed,exception,,skipped,,,
11107756_MINNIE TIGER 2_1054777,s3://osu-well-records-225989338968/pdfs/ExportedFolderContents_1/1923/05 - May/11107756_MINNIE TIGER 2_1054777.pdf,1,1923,05 - May,early,1920s,location,location,not_found,"PLSS not found: missing section, township, range",done,,100,failed,not_found,,,,failed,exception,,failed,exception,,skipped,,,
11107756_MINNIE TIGER 2_1054779,s3://osu-well-records-225989338968/pdfs/ExportedFolderContents_1/1923/05 - May/11107756_MINNIE TIGER 2_1054779.pdf,1,1923,05 - May,early,1920s,location,location,not_found,"PLSS not found: missing section, township, range",done,,99,failed,not_found,,,,failed,keyword_not_found,,failed,exception,,skipped,,,
11107845_BEAR 1_1054507,s3://osu-well-records-225989338968/pdfs/ExportedFolderContents_1/1923/05 - May/11107845_BEAR 1_1054507.pdf,1,1923,05 - May,early,1920s,location,location,not_found,"PLSS not found: missing section, township, range",done,,100,failed,not_found,,,,failed,exception,,done,,99,skipped,,,
11107845_BEAR 1_516633,s3://osu-well-records-225989338968/pdfs/ExportedFolderContents_1/1923/05 - May/11107845_BEAR 1_516633.pdf,1,1923,05 - May,early,1920s,location,location,not_found,"PLSS not found: missing section, township, range",done,,100,failed,not_found,,,,failed,exception,,done,,99,skipped,,,
11108966_YODER 7_1222112,s3://osu-well-records-225989338968/pdfs/ExportedFolderContents_1/1923/05 - May/11108966_YODER 7_1222112.pdf,1,1923,05 - May,early,1920s,location,location,not_found,"PLSS not found: missing section, township, range",done,,100,failed,not_found,,,,failed,exception,,done,,99,skipped,,,
11109188_MILINER 1_5780587,s3://osu-well-records-225989338968/pdfs/ExportedFolderContents_1/1923/05 - May/11109188_MILINER 1_5780587.pdf,1,1923,05 - May,early,1920s,location,location,not_found,"PLSS not found: missing section, township, range",done,,99,failed,not_found,,,,failed,keyword_not_found,,failed,exception,,skipped,,,
11109251_No Data_1054660,s3://osu-well-records-225989338968/pdfs/ExportedFolderContents_1/1923/05 - May/11109251_No Data_1054660.pdf,1,1923,05 - May,early,1920s,location,location,not_found,"PLSS not found: missing section, township, range",done,,99,failed,not_found,,,,failed,exception,,done,,96,skipped,,,
11109426_E F WOODMAN 1_516620,s3://osu-well-records-225989338968/pdfs/ExportedFolderContents_1/1923/05 - May/11109426_E F WOODMAN 1_516620.pdf,1,1923,05 - May,early,1920s,location,location,not_found,"PLSS not found: missing section, township, range",done,,99,failed,not_found,,,,failed,keyword_not_found,,failed,exception,,skipped,,,
11109436_MARK MOORE 1_516659,s3://osu-well-records-225989338968/pdfs/ExportedFolderContents_1/1923/05 - May/11109436_MARK MOORE 1_516659.pdf,1,1923,05 - May,early,1920s,location,location,not_found,"PLSS not found: missing section, township, range",done,,100,failed,not_found,,,,failed,exception,,failed,exception,,skipped,,,
11109481_M ALEXANDER 14_1054469,s3://osu-well-records-225989338968/pdfs/ExportedFolderContents_1/1923/05 - May/11109481_M ALEXANDER 14_1054469.pdf,1,1923,05 - May,early,1920s,location,location,not_found,"PLSS not found: missing section, township, range",done,,100,failed,not_found,,,,failed,keyword_not_found,,done,,98,skipped,,,
11109481_M ALEXANDER 14_516625,s3://osu-well-records-225989338968/pdfs/ExportedFolderContents_1/1923/05 - May/11109481_M ALEXANDER 14_516625.pdf,1,1923,05 - May,early,1920s,location,location,not_found,"PLSS not found: missing section, township, range",done,,100,failed,not_found,,,,failed,keyword_not_found,,done,,98,skipped,,,
11109482_M ALEXANDER 15_1054783,s3://osu-well-records-225989338968/pdfs/ExportedFolderContents_1/1923/05 - May/11109482_M ALEXANDER 15_1054783.pdf,1,1923,05 - May,early,1920s,location,location,not_found,"PLSS not found: missing section, township, range",done,,99,failed,not_found,,,,failed,keyword_not_found,,done,,100,skipped,,,
11109482_M ALEXANDER 15_516662,s3://osu-well-records-225989338968/pdfs/ExportedFolderContents_1/1923/05 - May/11109482_M ALEXANDER 15_516662.pdf,1,1923,05 - May,early,1920s,location,location,not_found,"PLSS not found: missing section, township, range",done,,99,failed,not_found,,,,failed,keyword_not_found,,done,,100,skipped,,,
11109492_SALLIE GRAY 8_1054813,s3://osu-well-records-225989338968/pdfs/ExportedFolderContents_1/1923/05 - May/11109492_SALLIE GRAY 8_1054813.pdf,1,1923,05 - May,early,1920s,location,location,not_found,"PLSS not found: missing section, township, range",done,,100,failed,not_found,,,,failed,exception,,done,,99,skipped,,,
11109492_SALLIE GRAY 8_516667,s3://osu-well-records-225989338968/pdfs/ExportedFolderContents_1/1923/05 - May/11109492_SALLIE GRAY 8_516667.pdf,1,1923,05 - May,early,1920s,location,location,not_found,"PLSS not found: missing section, township, range",done,,100,failed,not_found,,,,failed,exception,,done,,99,skipped,,,
11109848_Mckee W G 1_1054452,s3://osu-well-records-225989338968/pdfs/ExportedFolderContents_1/1923/05 - May/11109848_Mckee W G 1_1054452.pdf,1,1923,05 - May,early,1920s,location,location,not_found,"PLSS not found: missing section, township, range",done,,100,failed,not_found,,,,failed,keyword_not_found,,done,,99,skipped,,,
11109901_La Blanch 1_1054530,s3://osu-well-records-225989338968/pdfs/ExportedFolderContents_1/1923/05 - May/11109901_La Blanch 1_1054530.pdf,1,1923,05 - May,early,1920s,location,location,not_found,"PLSS not found: missing section, township, range",done,,100,failed,not_found,,,,failed,exception,,done,,92,skipped,,,
11110027_No Data_1054716,s3://osu-well-records-225989338968/pdfs/ExportedFolderContents_1/1923/05 - May/11110027_No Data_1054716.pdf,1,1923,05 - May,early,1920s,location,location,not_found,"PLSS not found: missing section, township, range",done,,100,failed,not_found,,,,failed,exception,,done,,99,skipped,,,
11110062_E B BELL 8_1054609,s3://osu-well-records-225989338968/pdfs/ExportedFolderContents_1/1923/05 - May/11110062_E B BELL 8_1054609.pdf,1,1923,05 - May,early,1920s,location,location,not_found,"PLSS not found: missing section, township, range",done,,94,failed,not_found,,,,failed,keyword_not_found,,done,,98,skipped,,,
14305073_BROWN 1_1414938,s3://osu-well-records-225989338968/pdfs/ExportedFolderContents_1/1923/05 - May/14305073_BROWN 1_1414938.pdf,1,1923,05 - May,early,1920s,location,location,not_found,"PLSS not found: missing section, township, range",done,,98,failed,not_found,,,,failed,keyword_not_found,,done,,98,skipped,,,
14305158_EDIGER 1_1414904,s3://osu-well-records-225989338968/pdfs/ExportedFolderContents_1/1923/05 - May/14305158_EDIGER 1_1414904.pdf,1,1923,05 - May,early,1920s,location,location,not_found,"PLSS not found: missing section, township, range",done,,89,failed,not_found,,,,failed,exception,,done,,100,skipped,,,
14305593_S K TODD 16_1414896,s3://osu-well-records-225989338968/pdfs/ExportedFolderContents_1/1923/05 - May/14305593_S K TODD 16_1414896.pdf,1,1923,05 - May,early,1920s,location,location,not_found,"PLSS not found: missing section, township, range",done,,92,failed,not_found,,,,failed,keyword_not_found,,done,,99,skipped,,,
14306642_J J CORNELSEN 1_1414945,s3://osu-well-records-225989338968/pdfs/ExportedFolderContents_1/1923/05 - May/14306642_J J CORNELSEN 1_1414945.pdf,1,1923,05 - May,early,1920s,location,location,not_found,"PLSS not found: missing section, township, range",done,,100,failed,not_found,,,,failed,keyword_not_found,,failed,exception,,skipped,,,
14501586_PENDERGAST 3_1395292,s3://osu-well-records-225989338968/pdfs/ExportedFolderContents_1/1923/05 - May/14501586_PENDERGAST 3_1395292.pdf,1,1923,05 - May,early,1920s,location,location,not_found,"PLSS not found: missing section, township, range",done,,98,failed,not_found,,,,failed,exception,,done,,98,skipped,,,
14501588_PENDERGAST 1_1395700,s3://osu-well-records-225989338968/pdfs/ExportedFolderContents_1/1923/05 - May/14501588_PENDERGAST 1_1395700.pdf,1,1923,05 - May,early,1920s,location,location,not_found,"PLSS not found: missing section, township, range",done,,99,failed,not_found,,,,failed,exception,,failed,exception,,skipped,,,
14501590_PENDERGAST 3_1364511,s3://osu-well-records-225989338968/pdfs/ExportedFolderContents_1/1923/05 - May/14501590_PENDERGAST 3_1364511.pdf,1,1923,05 - May,early,1920s,location,location,not_found,"PLSS not found: missing section, township, range",done,,100,failed,not_found,,,,failed,exception,,done,,99,skipped,,,
14501596_VERNON ETAL 4_1364508,s3://osu-well-records-225989338968/pdfs/ExportedFolderContents_1/1923/05 - May/14501596_VERNON ETAL 4_1364508.pdf,1,1923,05 - May,early,1920s,location,location,not_found,"PLSS not found: missing section, township, range",done,,100,failed,not_found,,,,failed,keyword_not_found,,done,,99,skipped,,,
14501601_JOE COLBERT 1-A_1364469,s3://osu-well-records-225989338968/pdfs/ExportedFolderContents_1/1923/05 - May/14501601_JOE COLBERT 1-A_1364469.pdf,1,1923,05 - May,early,1920s,location,location,not_found,"PLSS not found: missing section, township, range",done,,100,failed,not_found,,,,failed,exception,,done,,99,skipped,,,
14502211_KELLY 2_1364497,s3://osu-well-records-225989338968/pdfs/ExportedFolderContents_1/1923/05 - May/14502211_KELLY 2_1364497.pdf,1,1923,05 - May,early,1920s,location,location,not_found,"PLSS not found: missing section, township, range",done,,99,failed,not_found,,,,failed,exception,,done,,98,skipped,,,
14502228_WILLIAMS 1_1364481,s3://osu-well-records-225989338968/pdfs/ExportedFolderContents_1/1923/05 - May/14502228_WILLIAMS 1_1364481.pdf,1,1923,05 - May,early,1920s,location,location,not_found,"PLSS not found: missing section, township, range",done,,94,failed,not_found,,,,failed,keyword_not_found,,done,,99,skipped,,,
14502235_K GEISLER 1_1364519,s3://osu-well-records-225989338968/pdfs/ExportedFolderContents_1/1923/05 - May/14502235_K GEISLER 1_1364519.pdf,1,1923,05 - May,early,1920s,location,location,not_found,"PLSS not found: missing section, township, range",done,,100,failed,not_found,,,,failed,keyword_not_found,,done,,99,skipped,,,
14502255_CONNELY 1_1364472,s3://osu-well-records-225989338968/pdfs/ExportedFolderContents_1/1923/05 - May/14502255_CONNELY 1_1364472.pdf,1,1923,05 - May,early,1920s,location,location,not_found,"PLSS not found: missing section, township, range",done,,98,failed,not_found,,,,failed,exception,,done,,92,skipped,,,
14503256_JAMESON 2_1364482,s3://osu-well-records-225989338968/pdfs/ExportedFolderContents_1/1923/05 - May/14503256_JAMESON 2_1364482.pdf,1,1923,05 - May,early,1920s,location,location,not_found,"PLSS not found: missing section, township, range",done,,100,failed,not_found,,,,failed,exception,,failed,exception,,skipped,,,
14576086_R SHAW 1_1364493,s3://osu-well-records-225989338968/pdfs/ExportedFolderContents_1/1923/05 - May/14576086_R SHAW 1_1364493.pdf,1,1923,05 - May,early,1920s,location,location,not_found,"PLSS not found: missing section, township, range",done,,100,failed,not_found,,,,failed,keyword_not_found,,done,,99,skipped,,,
14700497_FRED HALL 1_1414934,s3://osu-well-records-225989338968/pdfs/ExportedFolderContents_1/1923/05 - May/14700497_FRED HALL 1_1414934.pdf,1,1923,05 - May,early,1920s,location,location,not_found,"PLSS not found: missing section, township, range",done,,100,failed,not_found,,,,failed,exception,,done,,99,skipped,,,
14701481_W HOGNER 15_516650,s3://osu-well-records-225989338968/pdfs/ExportedFolderContents_1/1923/05 - May/14701481_W HOGNER 15_516650.pdf,1,1923,05 - May,early,1920s,location,location,not_found,"PLSS not found: missing section, township, range",done,,99,failed,not_found,,,,failed,keyword_not_found,,done,,98,skipped,,,
14702435_PARKS 1_516656,s3://osu-well-records-225989338968/pdfs/ExportedFolderContents_1/1923/05 - May/14702435_PARKS 1_516656.pdf,1,1923,05 - May,early,1920s,location,location,not_found,"PLSS not found: missing section, township, range",done,,100,failed,not_found,,,,failed,exception,,failed,exception,,skipped,,,
14702562_BEAVER 14_516654,s3://osu-well-records-225989338968/pdfs/ExportedFolderContents_1/1923/05 - May/14702562_BEAVER 14_516654.pdf,1,1923,05 - May,early,1920s,location,location,not_found,"PLSS not found: missing section, township, range",done,,100,failed,not_found,,,,failed,exception,,failed,exception,,skipped,,,
14703271_L BEAUBIN 5_516627,s3://osu-well-records-225989338968/pdfs/ExportedFolderContents_1/1923/05 - May/14703271_L BEAUBIN 5_516627.pdf,1,1923,05 - May,early,1920s,location,location,not_found,"PLSS not found: missing section, township, range",done,,96,failed,not_found,,,,failed,exception,,done,,98,skipped,,,
14703607_MAUD ROSS 12_1415029,s3://osu-well-records-225989338968/pdfs/ExportedFolderContents_1/1923/05 - May/14703607_MAUD ROSS 12_1415029.pdf,1,1923,05 - May,early,1920s,location,location,not_found,"PLSS not found: missing section, township, range",done,,94,failed,not_found,,,,failed,keyword_not_found,,done,,98,skipped,,,
14707637_CONNELLY 2_1414984,s3://osu-well-records-225989338968/pdfs/ExportedFolderContents_1/1923/05 - May/14707637_CONNELLY 2_1414984.pdf,1,1923,05 - May,early,1920s,location,location,not_found,"PLSS not found: missing section, township, range",done,,99,failed,not_found,,,,failed,exception,,failed,exception,,skipped,,,
14707756_EDENS 6_1415085,s3://osu-well-records-225989338968/pdfs/ExportedFolderContents_1/1923/05 - May/14707756_EDENS 6_1415085.pdf,1,1923,05 - May,early,1920s,location,location,not_found,"PLSS not found: missing section, township, range",done,,98,failed,not_found,,,,failed,exception,,failed,exception,,skipped,,,
14707773_BLACKBIRD 4_1415076,s3://osu-well-records-225989338968/pdfs/ExportedFolderContents_1/1923/05 - May/14707773_BLACKBIRD 4_1415076.pdf,1,1923,05 - May,early,1920s,location,location,not_found,"PLSS not found: missing section, township, range",done,,90,failed,not_found,,,,done,,Washington County,failed,exception,,skipped,,,
35009001540000_BATCHLEAR 1_1567052,s3://osu-well-records-225989338968/pdfs/ExportedFolderContents_1/1923/05 - May/35009001540000_BATCHLEAR 1_1567052.pdf,1,1923,05 - May,early,1920s,location,location,not_found,"PLSS not found: missing section, township, range",done,,100,failed,not_found,,,,failed,exception,,failed,exception,,skipped,,,
35019007900000_POLAND 1_1696922,s3://osu-well-records-225989338968/pdfs/ExportedFolderContents_1/1923/05 - May/35019007900000_POLAND 1_1696922.pdf,1,1923,05 - May,early,1920s,location,location,not_found,"PLSS not found: missing section, township, range",done,,100,failed,not_found,,,,failed,keyword_not_found,,done,,96,skipped,,,
35019089720000_REXROAT 7_1696898,s3://osu-well-records-225989338968/pdfs/ExportedFolderContents_1/1923/05 - May/35019089720000_REXROAT 7_1696898.pdf,1,1923,05 - May,early,1920s,location,location,not_found,"PLSS not found: missing section, township, range",done,,100,failed,not_found,,,,failed,exception,,done,,99,skipped,,,
35019137240000_W CARNEY 8_1696832,s3://osu-well-records-225989338968/pdfs/ExportedFolderContents_1/1923/05 - May/35019137240000_W CARNEY 8_1696832.pdf,1,1923,05 - May,early,1920s,location,location,not_found,"PLSS not found: missing section, township, range",done,,100,failed,not_found,,,,failed,keyword_not_found,,failed,exception,,skipped,,,
35019760960000_CARNEY 1B_1696936,s3://osu-well-records-225989338968/pdfs/ExportedFolderContents_1/1923/05 - May/35019760960000_CARNEY 1B_1696936.pdf,1,1923,05 - May,early,1920s,location,location,not_found,"PLSS not found: missing section, township, range",done,,99,failed,not_found,,,,failed,keyword_not_found,,done,,79,skipped,,,
35019761280000_E STECHI 11_1696914,s3://osu-well-records-225989338968/pdfs/ExportedFolderContents_1/1923/05 - May/35019761280000_E STECHI 11_1696914.pdf,1,1923,05 - May,early,1920s,location,location,not_found,"PLSS not found: missing section, township, range",done,,100,failed,not_found,,,,failed,exception,,done,,98,skipped,,,
35037008840000_CHAS WIND 1_2005373,s3://osu-well-records-225989338968/pdfs/ExportedFolderContents_1/1923/05 - May/35037008840000_CHAS WIND 1_2005373.pdf,1,1923,05 - May,early,1920s,location,location,not_found,"PLSS not found: missing section, township, range",done,,100,failed,not_found,,,,failed,exception,,failed,exception,,skipped,,,
35037009240000_MARTHA FOSTER 1_2005337,s3://osu-well-records-225989338968/pdfs/ExportedFolderContents_1/1923/05 - May/35037009240000_MARTHA FOSTER 1_2005337.pdf,1,1923,05 - May,early,1920s,location,location,not_found,"PLSS not found: missing section, township, range",done,,88,failed,not_found,,,,failed,exception,,done,,99,skipped,,,
35037023400000_K BEAR 8_2005338,s3://osu-well-records-225989338968/pdfs/ExportedFolderContents_1/1923/05 - May/35037023400000_K BEAR 8_2005338.pdf,1,1923,05 - May,early,1920s,location,location,not_found,"PLSS not found: missing section, township, range",done,,100,failed,not_found,,,,failed,exception,,done,,99,skipped,,,
35037023420000_W BEARHEAD 2_2005523,s3://osu-well-records-225989338968/pdfs/ExportedFolderContents_1/1923/05 - May/35037023420000_W BEARHEAD 2_2005523.pdf,1,1923,05 - May,early,1920s,location,location,not_found,"PLSS not found: missing section, township, range",done,,100,failed,not_found,,,,failed,exception,,done,,99,skipped,,,
35037023510002_KIZZIE BEAR 5_11452581,s3://osu-well-records-225989338968/pdfs/ExportedFolderContents_1/1923/05 - May/35037023510002_KIZZIE BEAR 5_11452581.pdf,1,1923,05 - May,early,1920s,location,location,not_found,"PLSS not found: missing section, township, range",done,,94,failed,not_found,,,,failed,exception,,failed,exception,,skipped,,,
3503702358000_JOHN WILLIAMS 3_2005273,s3://osu-well-records-225989338968/pdfs/ExportedFolderContents_1/1923/05 - May/3503702358000_JOHN WILLIAMS 3_2005273.pdf,1,1923,05 - May,early,1920s,location,location,not_found,"PLSS not found: missing section, township, range",done,,100,failed,not_found,,,,failed,exception,,done,,99,skipped,,,
35037027860000_R BEAR 4_2005469,s3://osu-well-records-225989338968/pdfs/ExportedFolderContents_1/1923/05 - May/35037027860000_R BEAR 4_2005469.pdf,1,1923,05 - May,early,1920s,location,location,not_found,"PLSS not found: missing section, township, range",done,,95,failed,not_found,,,,failed,exception,,failed,exception,,skipped,,,
35037031100000_CLARK JOHN 1_2005378,s3://osu-well-records-225989338968/pdfs/ExportedFolderContents_1/1923/05 - May/35037031100000_CLARK JOHN 1_2005378.pdf,1,1923,05 - May,early,1920s,location,location,not_found,"PLSS not found: missing section, township, range",done,,100,failed,not_found,,,,failed,exception,,failed,exception,,skipped,,,
35037033270000_BEAVER TURNER 4_2005216,s3://osu-well-records-225989338968/pdfs/ExportedFolderContents_1/1923/05 - May/35037033270000_BEAVER TURNER 4_2005216.pdf,1,1923,05 - May,early,1920s,location,location,not_found,"PLSS not found: missing section, township, range",done,,100,failed,not_found,,,,failed,exception,,done,,99,skipped,,,
35037040500000_M E WILSON 2_2005418,s3://osu-well-records-225989338968/pdfs/ExportedFolderContents_1/1923/05 - May/35037040500000_M E WILSON 2_2005418.pdf,1,1923,05 - May,early,1920s,location,location,not_found,"PLSS not found: missing section, township, range",done,,100,failed,not_found,,,,failed,exception,,done,,98,skipped,,,
35037041460000_MILLS 1_2005489,s3://osu-well-records-225989338968/pdfs/ExportedFolderContents_1/1923/05 - May/35037041460000_MILLS 1_2005489.pdf,1,1923,05 - May,early,1920s,location,location,not_found,"PLSS not found: missing section, township, range",done,,99,failed,not_found,,,,failed,exception,,failed,exception,,skipped,,,
