pdf_stem,pdf_path,collection,year,month,model_tier,decade,failure_domain,failure_stage,failure_error_type,failure_detail,grid_status,grid_error_type,grid_confidence,location_status,location_error_type,location_section,location_township,location_range,county_status,county_error_type,county_name,dot_status,dot_error_type,dot_confidence,latlong_status,latlong_error_type,resolution_source,flags
35037075720000_HAMILTON J H_2005173,s3://osu-well-records-225989338968/pdfs/ExportedFolderContents_1/1923/04 - April/35037075720000_HAMILTON J H_2005173.pdf,1,1923,04 - April,early,1920s,unknown,unknown,,Unclassified failure,pending,,,pending,,,,,pending,,,pending,,,pending,,,
35037075810000_CARR ROSE_2004997,s3://osu-well-records-225989338968/pdfs/ExportedFolderContents_1/1923/04 - April/35037075810000_CARR ROSE_2004997.pdf,1,1923,04 - April,early,1920s,unknown,unknown,,Unclassified failure,pending,,,pending,,,,,pending,,,pending,,,pending,,,
35037075840000_ROSE CARR 5_2004975,s3://osu-well-records-225989338968/pdfs/ExportedFolderContents_1/1923/04 - April/35037075840000_ROSE CARR 5_2004975.pdf,1,1923,04 - April,early,1920s,unknown,unknown,,Unclassified failure,pending,,,pending,,,,,pending,,,pending,,,pending,,,
35037075930000_COLAW A L_2005082,s3://osu-well-records-225989338968/pdfs/ExportedFolderContents_1/1923/04 - April/35037075930000_COLAW A L_2005082.pdf,1,1923,04 - April,early,1920s,unknown,unknown,,Unclassified failure,pending,,,pending,,,,,pending,,,pending,,,pending,,,
35037076090000_JOE SMITH 1_2004973,s3://osu-well-records-225989338968/pdfs/ExportedFolderContents_1/1923/04 - April/35037076090000_JOE SMITH 1_2004973.pdf,1,1923,04 - April,early,1920s,unknown,unknown,,Unclassified failure,pending,,,pending,,,,,pending,,,pending,,,pending,,,
35037077230000_R BROWN_2004926,s3://osu-well-records-225989338968/pdfs/ExportedFolderContents_1/1923/04 - April/35037077230000_R BROWN_2004926.pdf,1,1923,04 - April,early,1920s,unknown,unknown,,Unclassified failure,pending,,,pending,,,,,pending,,,pending,,,pending,,,
35037077230000_R BROWN_2004935,s3://osu-well-records-225989338968/pdfs/ExportedFolderContents_1/1923/04 - April/35037077230000_R BROWN_2004935.pdf,1,1923,04 - April,early,1920s,unknown,unknown,,Unclassified failure,pending,,,pending,,,,,pending,,,pending,,,pending,,,
35037099460000_S S MUSSELLEM 2_2004895,s3://osu-well-records-225989338968/pdfs/ExportedFolderContents_1/1923/04 - April/35037099460000_S S MUSSELLEM 2_2004895.pdf,1,1923,04 - April,early,1920s,unknown,unknown,,Unclassified failure,pending,,,pending,,,,,pending,,,pending,,,pending,,,
35037101140000_AYERS 2_2005136,s3://osu-well-records-225989338968/pdfs/ExportedFolderContents_1/1923/04 - April/35037101140000_AYERS 2_2005136.pdf,1,1923,04 - April,early,1920s,unknown,unknown,,Unclassified failure,pending,,,pending,,,,,pending,,,pending,,,pending,,,
3503712911_PICKETT_2005175,s3://osu-well-records-225989338968/pdfs/ExportedFolderContents_1/1923/04 - April/3503712911_PICKETT_2005175.pdf,1,1923,04 - April,early,1920s,unknown,unknown,,Unclassified failure,pending,,,pending,,,,,pending,,,pending,,,pending,,,
35037129160000_BRUNER 1_2004857,s3://osu-well-records-225989338968/pdfs/ExportedFolderContents_1/1923/04 - April/35037129160000_BRUNER 1_2004857.pdf,1,1923,04 - April,early,1920s,unknown,unknown,,Unclassified failure,pending,,,pending,,,,,pending,,,pending,,,pending,,,
35037158040000_HARJOCHE ADAM 1_2004962,s3://osu-well-records-225989338968/pdfs/ExportedFolderContents_1/1923/04 - April/35037158040000_HARJOCHE ADAM 1_2004962.pdf,1,1923,04 - April,early,1920s,unknown,unknown,,Unclassified failure,pending,,,pending,,,,,pending,,,pending,,,pending,,,
35037174160000_WATSON 1_2004972,s3://osu-well-records-225989338968/pdfs/ExportedFolderContents_1/1923/04 - April/35037174160000_WATSON 1_2004972.pdf,1,1923,04 - April,early,1920s,unknown,unknown,,Unclassified failure,pending,,,pending,,,,,pending,,,pending,,,pending,,,
35037180620000_ROLLESTONE A A_2005023,s3://osu-well-records-225989338968/pdfs/ExportedFolderContents_1/1923/04 - April/35037180620000_ROLLESTONE A A_2005023.pdf,1,1923,04 - April,early,1920s,unknown,unknown,,Unclassified failure,pending,,,pending,,,,,pending,,,pending,,,pending,,,
35037180630000_ROLLESTONE_2005143,s3://osu-well-records-225989338968/pdfs/ExportedFolderContents_1/1923/04 - April/35037180630000_ROLLESTONE_2005143.pdf,1,1923,04 - April,early,1920s,unknown,unknown,,Unclassified failure,pending,,,pending,,,,,pending,,,pending,,,pending,,,
35037187400000_PIPER 2_2004775,s3://osu-well-records-225989338968/pdfs/ExportedFolderContents_1/1923/04 - April/35037187400000_PIPER 2_2004775.pdf,1,1923,04 - April,early,1920s,unknown,unknown,,Unclassified failure,pending,,,pending,,,,,pending,,,pending,,,pending,,,
35037192490000_BETTIE CAIN 14_2005151,s3://osu-well-records-225989338968/pdfs/ExportedFolderContents_1/1923/04 - April/35037192490000_BETTIE CAIN 14_2005151.pdf,1,1923,04 - April,early,1920s,unknown,unknown,,Unclassified failure,pending,,,pending,,,,,pending,,,pending,,,pending,,,
35049356860000_T E EDDINGS 1_1843989,s3://osu-well-records-225989338968/pdfs/ExportedFolderContents_1/1923/04 - April/35049356860000_T E EDDINGS 1_1843989.pdf,1,1923,04 - April,early,1920s,unknown,unknown,,Unclassified failure,pending,,,pending,,,,,pending,,,pending,,,pending,,,
35049356870000_T E EDDINGS 2_1843995,s3://osu-well-records-225989338968/pdfs/ExportedFolderContents_1/1923/04 - April/35049356870000_T E EDDINGS 2_1843995.pdf,1,1923,04 - April,early,1920s,unknown,unknown,,Unclassified failure,pending,,,pending,,,,,pending,,,pending,,,pending,,,
35051002270000_S R GLOVER 1_1843986,s3://osu-well-records-225989338968/pdfs/ExportedFolderContents_1/1923/04 - April/35051002270000_S R GLOVER 1_1843986.pdf,1,1923,04 - April,early,1920s,unknown,unknown,,Unclassified failure,pending,,,pending,,,,,pending,,,pending,,,pending,,,
35051006950000_WARREN 1_1843971,s3://osu-well-records-225989338968/pdfs/ExportedFolderContents_1/1923/04 - April/35051006950000_WARREN 1_1843971.pdf,1,1923,04 - April,early,1920s,unknown,unknown,,Unclassified failure,pending,,,pending,,,,,pending,,,pending,,,pending,,,
35063040660000_W J REDDING 2_1496541,s3://osu-well-records-225989338968/pdfs/ExportedFolderContents_1/1923/04 - April/35063040660000_W J REDDING 2_1496541.pdf,1,1923,04 - April,early,1920s,unknown,unknown,,Unclassified failure,pending,,,pending,,,,,pending,,,pending,,,pending,,,
35063040750000_MAYES 1_1496523,s3://osu-well-records-225989338968/pdfs/ExportedFolderContents_1/1923/04 - April/35063040750000_MAYES 1_1496523.pdf,1,1923,04 - April,early,1920s,unknown,unknown,,Unclassified failure,pending,,,pending,,,,,pending,,,pending,,,pending,,,
35063040750000_MAYES 1_2004931,s3://osu-well-records-225989338968/pdfs/ExportedFolderContents_1/1923/04 - April/35063040750000_MAYES 1_2004931.pdf,1,1923,04 - April,early,1920s,unknown,unknown,,Unclassified failure,pending,,,pending,,,,,pending,,,pending,,,pending,,,
35063042100000_HILDERBRANDT G 1_1496518,s3://osu-well-records-225989338968/pdfs/ExportedFolderContents_1/1923/04 - April/35063042100000_HILDERBRANDT G 1_1496518.pdf,1,1923,04 - April,early,1920s,unknown,unknown,,Unclassified failure,pending,,,pending,,,,,pending,,,pending,,,pending,,,
35063042100000_HILDERBRANDT G 1_2004801,s3://osu-well-records-225989338968/pdfs/ExportedFolderContents_1/1923/04 - April/35063042100000_HILDERBRANDT G 1_2004801.pdf,1,1923,04 - April,early,1920s,unknown,unknown,,Unclassified failure,pending,,,pending,,,,,pending,,,pending,,,pending,,,
35071026260000_WILLIE CRY 16_2288796,s3://osu-well-records-225989338968/pdfs/ExportedFolderContents_1/1923/04 - April/35071026260000_WILLIE CRY 16_2288796.pdf,1,1923,04 - April,early,1920s,unknown,unknown,,Unclassified failure,pending,,,pending,,,,,pending,,,pending,,,pending,,,
35071028220000_WAITE 1_2288847,s3://osu-well-records-225989338968/pdfs/ExportedFolderContents_1/1923/04 - April/35071028220000_WAITE 1_2288847.pdf,1,1923,04 - April,early,1920s,unknown,unknown,,Unclassified failure,pending,,,pending,,,,,pending,,,pending,,,pending,,,
3507103160_A PEPPER 1_2288880,s3://osu-well-records-225989338968/pdfs/ExportedFolderContents_1/1923/04 - April/3507103160_A PEPPER 1_2288880.pdf,1,1923,04 - April,early,1920s,unknown,unknown,,Unclassified failure,pending,,,pending,,,,,pending,,,pending,,,pending,,,
35071031880000_THOMPSON W 3_2004839,s3://osu-well-records-225989338968/pdfs/ExportedFolderContents_1/1923/04 - April/35071031880000_THOMPSON W 3_2004839.pdf,1,1923,04 - April,early,1920s,unknown,unknown,,Unclassified failure,pending,,,pending,,,,,pending,,,pending,,,pending,,,
35071031880000_THOMPSON W 3_2288746,s3://osu-well-records-225989338968/pdfs/ExportedFolderContents_1/1923/04 - April/35071031880000_THOMPSON W 3_2288746.pdf,1,1923,04 - April,early,1920s,unknown,unknown,,Unclassified failure,pending,,,pending,,,,,pending,,,pending,,,pending,,,
35071031920000_THOMPSON E 1_2288784,s3://osu-well-records-225989338968/pdfs/ExportedFolderContents_1/1923/04 - April/35071031920000_THOMPSON E 1_2288784.pdf,1,1923,04 - April,early,1920s,unknown,unknown,,Unclassified failure,pending,,,pending,,,,,pending,,,pending,,,pending,,,
35071039300000_THOMPSON 1_2004928,s3://osu-well-records-225989338968/pdfs/ExportedFolderContents_1/1923/04 - April/35071039300000_THOMPSON 1_2004928.pdf,1,1923,04 - April,early,1920s,unknown,unknown,,Unclassified failure,pending,,,pending,,,,,pending,,,pending,,,pending,,,
35071043240000_MILLER JOHN A 1_8001624,s3://osu-well-records-225989338968/pdfs/ExportedFolderContents_1/1923/04 - April/35071043240000_MILLER JOHN A 1_8001624.pdf,1,1923,04 - April,early,1920s,unknown,unknown,,Unclassified failure,pending,,,pending,,,,,pending,,,pending,,,pending,,,
3507104657_VANNATTE_8001566,s3://osu-well-records-225989338968/pdfs/ExportedFolderContents_1/1923/04 - April/3507104657_VANNATTE_8001566.pdf,1,1923,04 - April,early,1920s,unknown,unknown,,Unclassified failure,pending,,,pending,,,,,pending,,,pending,,,pending,,,
35073081890000_THOMPSON W 4_2288701,s3://osu-well-records-225989338968/pdfs/ExportedFolderContents_1/1923/04 - April/35073081890000_THOMPSON W 4_2288701.pdf,1,1923,04 - April,early,1920s,unknown,unknown,,Unclassified failure,pending,,,pending,,,,,pending,,,pending,,,pending,,,
35079002120000_HOLTON 31_1443121,s3://osu-well-records-225989338968/pdfs/ExportedFolderContents_1/1923/04 - April/35079002120000_HOLTON 31_1443121.pdf,1,1923,04 - April,early,1920s,unknown,unknown,,Unclassified failure,pending,,,pending,,,,,pending,,,pending,,,pending,,,
35091002020000_ROSENDAHL 1_2364393,s3://osu-well-records-225989338968/pdfs/ExportedFolderContents_1/1923/04 - April/35091002020000_ROSENDAHL 1_2364393.pdf,1,1923,04 - April,early,1920s,unknown,unknown,,Unclassified failure,pending,,,pending,,,,,pending,,,pending,,,pending,,,
35091012590000_R HANEY 1_1443120,s3://osu-well-records-225989338968/pdfs/ExportedFolderContents_1/1923/04 - April/35091012590000_R HANEY 1_1443120.pdf,1,1923,04 - April,early,1920s,unknown,unknown,,Unclassified failure,pending,,,pending,,,,,pending,,,pending,,,pending,,,
35101001660000_BARBARA SCHNEIDER 1_2364374,s3://osu-well-records-225989338968/pdfs/ExportedFolderContents_1/1923/04 - April/35101001660000_BARBARA SCHNEIDER 1_2364374.pdf,1,1923,04 - April,early,1920s,unknown,unknown,,Unclassified failure,pending,,,pending,,,,,pending,,,pending,,,pending,,,
35101027680000_W T TILLY 1_2364405,s3://osu-well-records-225989338968/pdfs/ExportedFolderContents_1/1923/04 - April/35101027680000_W T TILLY 1_2364405.pdf,1,1923,04 - April,early,1920s,unknown,unknown,,Unclassified failure,pending,,,pending,,,,,pending,,,pending,,,pending,,,
35101034040000_TANNER 1_2364409,s3://osu-well-records-225989338968/pdfs/ExportedFolderContents_1/1923/04 - April/35101034040000_TANNER 1_2364409.pdf,1,1923,04 - April,early,1920s,unknown,unknown,,Unclassified failure,pending,,,pending,,,,,pending,,,pending,,,pending,,,
00000000_No Data_1054434,s3://osu-well-records-225989338968/pdfs/ExportedFolderContents_1/1923/05 - May/00000000_No Data_1054434.pdf,1,1923,05 - May,early,1920s,grid,grid,not_detected,Grid image extraction failed: not_detected,failed,not_detected,,failed,not_found,,,,failed,keyword_not_found,,skipped,,,skipped,,,
00000000_No Data_1054459,s3://osu-well-records-225989338968/pdfs/ExportedFolderContents_1/1923/05 - May/00000000_No Data_1054459.pdf,1,1923,05 - May,early,1920s,unknown,unknown,,Unclassified failure,pending,,,pending,,,,,pending,,,pending,,,pending,,,
00000000_No Data_1054461,s3://osu-well-records-225989338968/pdfs/ExportedFolderContents_1/1923/05 - May/00000000_No Data_1054461.pdf,1,1923,05 - May,early,1920s,unknown,unknown,,Unclassified failure,pending,,,pending,,,,,pending,,,pending,,,pending,,,
00000000_No Data_1054567,s3://osu-well-records-225989338968/pdfs/ExportedFolderContents_1/1923/05 - May/00000000_No Data_1054567.pdf,1,1923,05 - May,early,1920s,grid,grid,not_detected,Grid image extraction failed: not_detected,failed,not_detected,,failed,not_found,,,,failed,keyword_not_found,,skipped,,,skipped,,,
00000000_No Data_1054585,s3://osu-well-records-225989338968/pdfs/ExportedFolderContents_1/1923/05 - May/00000000_No Data_1054585.pdf,1,1923,05 - May,early,1920s,unknown,unknown,,Unclassified failure,pending,,,pending,,,,,pending,,,pending,,,pending,,,
00000000_No Data_1054623,s3://osu-well-records-225989338968/pdfs/ExportedFolderContents_1/1923/05 - May/00000000_No Data_1054623.pdf,1,1923,05 - May,early,1920s,unknown,unknown,,Unclassified failure,pending,,,pending,,,,,pending,,,pending,,,pending,,,
00000000_No Data_1054630,s3://osu-well-records-225989338968/pdfs/ExportedFolderContents_1/1923/05 - May/00000000_No Data_1054630.pdf,1,1923,05 - May,early,1920s,unknown,unknown,,Unclassified failure,pending,,,pending,,,,,pending,,,pending,,,pending,,,
00000000_No Data_1054696,s3://osu-well-records-225989338968/pdfs/ExportedFolderContents_1/1923/05 - May/00000000_No Data_1054696.pdf,1,1923,05 - May,early,1920s,unknown,unknown,,Unclassified failure,pending,,,pending,,,,,pending,,,pending,,,pending,,,
00000000_No Data_1054701,s3://osu-well-records-225989338968/pdfs/ExportedFolderContents_1/1923/05 - May/00000000_No Data_1054701.pdf,1,1923,05 - May,early,1920s,unknown,unknown,,Unclassified failure,pending,,,pending,,,,,pending,,,pending,,,pending,,,
00000000_No Data_1054718,s3://osu-well-records-225989338968/pdfs/ExportedFolderContents_1/1923/05 - May/00000000_No Data_1054718.pdf,1,1923,05 - May,early,1920s,unknown,unknown,,Unclassified failure,pending,,,pending,,,,,pending,,,pending,,,pending,,,
00000000_No Data_1054720,s3://osu-well-records-225989338968/pdfs/ExportedFolderContents_1/1923/05 - May/00000000_No Data_1054720.pdf,1,1923,05 - May,early,1920s,unknown,unknown,,Unclassified failure,pending,,,pending,,,,,pending,,,pending,,,pending,,,
00000000_No Data_1054749,s3://osu-well-records-225989338968/pdfs/ExportedFolderContents_1/1923/05 - May/00000000_No Data_1054749.pdf,1,1923,05 - May,early,1920s,unknown,unknown,,Unclassified failure,pending,,,pending,,,,,pending,,,pending,,,pending,,,
00000000_No Data_1054754,s3://osu-well-records-225989338968/pdfs/ExportedFolderContents_1/1923/05 - May/00000000_No Data_1054754.pdf,1,1923,05 - May,early,1920s,unknown,unknown,,Unclassified failure,pending,,,pending,,,,,pending,,,pending,,,pending,,,
00000000_No Data_1054852,s3://osu-well-records-225989338968/pdfs/ExportedFolderContents_1/1923/05 - May/00000000_No Data_1054852.pdf,1,1923,05 - May,early,1920s,unknown,unknown,,Unclassified failure,pending,,,pending,,,,,pending,,,pending,,,pending,,,
00000000_No Data_1364509,s3://osu-well-records-225989338968/pdfs/ExportedFolderContents_1/1923/05 - May/00000000_No Data_1364509.pdf,1,1923,05 - May,early,1920s,unknown,unknown,,Unclassified failure,pending,,,pending,,,,,pending,,,pending,,,pending,,,
00000000_No Data_1414952,s3://osu-well-records-225989338968/pdfs/ExportedFolderContents_1/1923/05 - May/00000000_No Data_1414952.pdf,1,1923,05 - May,early,1920s,unknown,unknown,,Unclassified failure,pending,,,pending,,,,,pending,,,pending,,,pending,,,
00000000_No Data_589592,s3://osu-well-records-225989338968/pdfs/ExportedFolderContents_1/1923/05 - May/00000000_No Data_589592.pdf,1,1923,05 - May,early,1920s,unknown,unknown,,Unclassified failure,pending,,,pending,,,,,pending,,,pending,,,pending,,,
00000000_No Data_589603,s3://osu-well-records-225989338968/pdfs/ExportedFolderContents_1/1923/05 - May/00000000_No Data_589603.pdf,1,1923,05 - May,early,1920s,unknown,unknown,,Unclassified failure,pending,,,pending,,,,,pending,,,pending,,,pending,,,
01500542_LOU WOOTEN 1_782308,s3://osu-well-records-225989338968/pdfs/ExportedFolderContents_1/1923/05 - May/01500542_LOU WOOTEN 1_782308.pdf,1,1923,05 - May,early,1920s,unknown,unknown,,Unclassified failure,pending,,,pending,,,,,pending,,,pending,,,pending,,,
01535912_BRUCE 1_782328,s3://osu-well-records-225989338968/pdfs/ExportedFolderContents_1/1923/05 - May/01535912_BRUCE 1_782328.pdf,1,1923,05 - May,early,1920s,unknown,unknown,,Unclassified failure,pending,,,pending,,,,,pending,,,pending,,,pending,,,
01537268_RIGNEY 3_782319,s3://osu-well-records-225989338968/pdfs/ExportedFolderContents_1/1923/05 - May/01537268_RIGNEY 3_782319.pdf,1,1923,05 - May,early,1920s,unknown,unknown,,Unclassified failure,pending,,,pending,,,,,pending,,,pending,,,pending,,,
01900625_GAZAWAY 1_920714,s3://osu-well-records-225989338968/pdfs/ExportedFolderContents_1/1923/05 - May/01900625_GAZAWAY 1_920714.pdf,1,1923,05 - May,early,1920s,unknown,unknown,,Unclassified failure,pending,,,pending,,,,,pending,,,pending,,,pending,,,
01900628_WALKER VOORHEES 5_920758,s3://osu-well-records-225989338968/pdfs/ExportedFolderContents_1/1923/05 - May/01900628_WALKER VOORHEES 5_920758.pdf,1,1923,05 - May,early,1920s,unknown,unknown,,Unclassified failure,pending,,,pending,,,,,pending,,,pending,,,pending,,,
01900751_HARMON 1_920738,s3://osu-well-records-225989338968/pdfs/ExportedFolderContents_1/1923/05 - May/01900751_HARMON 1_920738.pdf,1,1923,05 - May,early,1920s,unknown,unknown,,Unclassified failure,pending,,,pending,,,,,pending,,,pending,,,pending,,,
01900751_HARMON 1_987893,s3://osu-well-records-225989338968/pdfs/ExportedFolderContents_1/1923/05 - May/01900751_HARMON 1_987893.pdf,1,1923,05 - May,early,1920s,unknown,unknown,,Unclassified failure,pending,,,pending,,,,,pending,,,pending,,,pending,,,
01900752_AMERSON 1_920682,s3://osu-well-records-225989338968/pdfs/ExportedFolderContents_1/1923/05 - May/01900752_AMERSON 1_920682.pdf,1,1923,05 - May,early,1920s,unknown,unknown,,Unclassified failure,pending,,,pending,,,,,pending,,,pending,,,pending,,,
01900866_JENNINGS 1_920769,s3://osu-well-records-225989338968/pdfs/ExportedFolderContents_1/1923/05 - May/01900866_JENNINGS 1_920769.pdf,1,1923,05 - May,early,1920s,unknown,unknown,,Unclassified failure,pending,,,pending,,,,,pending,,,pending,,,pending,,,
01907823_B C RICKETTS 2_920694,s3://osu-well-records-225989338968/pdfs/ExportedFolderContents_1/1923/05 - May/01907823_B C RICKETTS 2_920694.pdf,1,1923,05 - May,early,1920s,unknown,unknown,,Unclassified failure,pending,,,pending,,,,,pending,,,pending,,,pending,,,
01908134_S MARRIS 3_516651,s3://osu-well-records-225989338968/pdfs/ExportedFolderContents_1/1923/05 - May/01908134_S MARRIS 3_516651.pdf,1,1923,05 - May,early,1920s,unknown,unknown,,Unclassified failure,pending,,,pending,,,,,pending,,,pending,,,pending,,,
01908134_S MARRIS 3_516652,s3://osu-well-records-225989338968/pdfs/ExportedFolderContents_1/1923/05 - May/01908134_S MARRIS 3_516652.pdf,1,1923,05 - May,early,1920s,unknown,unknown,,Unclassified failure,pending,,,pending,,,,,pending,,,pending,,,pending,,,
